hospital_id,treatment_code,treatment_count
772988,KABAA0,25
772988,KASCHK0,83
772988,KAOH0,18
772989,KAHKO0,0
772989,KAHM0,0
772989,KAKIA,0
772989,KAKIB,0
772989,KALE0,181
772989,KABK0,0
772989,KALK0,0
772989,KADK0,11
772989,KAOM0,0
772989,KAPRK0,0
772989,KAPK0,0
772989,KAEH0,212
772989,KARH0,30
772989,KARK0,48
772989,KAEK0,334
772989,KASA0,0
772989,KAMUS0,0
772989,KAPAR0,0
772989,KAEN0,0
772989,KABAA0,13
772989,KASCHK0,356
772989,KAOH0,37
772990,KAHKO0,0
772990,KAHM0,0
772990,KAKIA,0
772990,KAKIB,0
772990,KALE0,0
772990,KABK0,0
772990,KALK0,0
772990,KADK0,42
772990,KAOM0,0
772990,KAPRK0,0
772990,KAPK0,0
772990,KAEH0,200
772990,KARH0,17
772990,KARK0,29
772990,KAEK0,177
772990,KASA0,0
772990,KAMUS0,0
772990,KAPAR0,0
772990,KAEN0,767
772990,KABAA0,0
772990,KASCHK0,0
772990,KAOH0,0
772991,KAHKO0,0
772991,KAHM0,0
772991,KAKIA,0
772991,KAKIB,0
772991,KALE0,172
772991,KABK0,0
772991,KALK0,0
772991,KADK0,0
772991,KAOM0,0
772991,KAPRK0,0
772991,KAPK0,0
772991,KAEH0,0
772991,KARH0,0
772991,KARK0,0
772991,KAEK0,0
772991,KASA0,0
772991,KAMUS0,0
772991,KAPAR0,0
772991,KAEN0,0
772991,KABAA0,0
772991,KASCHK0,0
772991,KAOH0,0
772992,KAHKO0,0
772992,KAHM0,0
772992,KAKIA,0
772992,KAKIB,0
772992,KALE0,179
772992,KABK0,0
772992,KALK0,170
772992,KADK0,0
772992,KAOM0,0
772992,KAPRK0,0
772992,KAPK0,0
772992,KAEH0,0
772992,KARH0,0
772992,KARK0,0
772992,KAEK0,0
772992,KASA0,0
772992,KAMUS0,0
772992,KAPAR0,0
772992,KAEN0,0
772992,KABAA0,0
772992,KASCHK0,0
772992,KAOH0,0
772993,KAHKO0,0
772993,KAHM0,0
772993,KAKIA,0
772993,KAKIB,138
772993,KALE0,313
772993,KABK0,0
772993,KALK0,0
772993,KADK0,39
772993,KAOM0,0
772993,KAPRK0,88
772993,KAPK0,0
772993,KAEH0,78
772993,KARH0,6
772993,KARK0,14
772993,KAEK0,117
772993,KASA0,53
772993,KAMUS0,0
772993,KAPAR0,5
772993,KAEN0,715
772993,KABAA0,0
772993,KASCHK0,301
772993,KAOH0,0
772994,KAHKO0,0
772994,KAHM0,0
772994,KAKIA,0
772994,KAKIB,0
772994,KALE0,0
772994,KABK0,0
772994,KALK0,0
772994,KADK0,0
772994,KAOM0,0
772994,KAPRK0,0
772994,KAPK0,0
772994,KAEH0,402
772994,KARH0,32
772994,KARK0,81
772994,KAEK0,633
772994,KASA0,0
772994,KAMUS0,0
772994,KAPAR0,0
772994,KAEN0,0
772994,KABAA0,0
772994,KASCHK0,0
772994,KAOH0,0
772995,KAHKO0,0
772995,KAHM0,0
772995,KAKIA,0
772995,KAKIB,0
772995,KALE0,514
772995,KABK0,277
772995,KALK0,0
772995,KADK0,47
772995,KAOM0,27
772995,KAPRK0,156
772995,KAPK0,19
772995,KAEH0,37
772995,KARH0,8
772995,KARK0,12
772995,KAEK0,62
772995,KASA0,726
772995,KAMUS0,79
772995,KAPAR0,9
772995,KAEN0,1034
772995,KABAA0,30
772995,KASCHK0,177
772995,KAOH0,44
772996,KAHKO0,0
772996,KAHM0,0
772996,KAKIA,0
772996,KAKIB,0
772996,KALE0,0
772996,KABK0,0
772996,KALK0,0
772996,KADK0,0
772996,KAOM0,0
772996,KAPRK0,0
772996,KAPK0,0
772996,KAEH0,0
772996,KARH0,0
772996,KARK0,0
772996,KAEK0,0
772996,KASA0,0
772996,KAMUS0,0
772996,KAPAR0,0
772996,KAEN0,0
772996,KABAA0,0
772996,KASCHK0,0
772996,KAOH0,0
772997,KAHKO0,199
772997,KAHM0,328
772997,KAKIA,282
772997,KAKIB,1050
772997,KALE0,1410
772997,KABK0,223
772997,KALK0,57
772997,KADK0,172
772997,KAOM0,40
772997,KAPRK0,92
772997,KAPK0,26
772997,KAEH0,37
772997,KARH0,23
772997,KARK0,26
772997,KAEK0,50
772997,KASA0,975
772997,KAMUS0,273
772997,KAPAR0,82
772997,KAEN0,2515
772997,KABAA0,90
772997,KASCHK0,305
772997,KAOH0,53
772998,KAHKO0,0
772998,KAHM0,0
772998,KAKIA,0
772998,KAKIB,353
772998,KALE0,558
772998,KABK0,151
772998,KALK0,0
772998,KADK0,65
772998,KAOM0,0
772998,KAPRK0,49
772998,KAPK0,0
772998,KAEH0,66
772998,KARH0,0
772998,KARK0,6
772998,KAEK0,139
772998,KASA0,671
772998,KAMUS0,35
772998,KAPAR0,71
772998,KAEN0,1441
772998,KABAA0,16
772998,KASCHK0,218
772998,KAOH0,69
772999,KAHKO0,0
772999,KAHM0,0
772999,KAKIA,0
772999,KAKIB,0
772999,KALE0,175
772999,KABK0,0
772999,KALK0,0
772999,KADK0,0
772999,KAOM0,0
772999,KAPRK0,0
772999,KAPK0,0
772999,KAEH0,0
772999,KARH0,0
772999,KARK0,0
772999,KAEK0,0
772999,KASA0,0
772999,KAMUS0,0
772999,KAPAR0,6
772999,KAEN0,0
772999,KABAA0,0
772999,KASCHK0,0
772999,KAOH0,0
773000,KAHKO0,0
773000,KAHM0,0
773000,KAKIA,0
773000,KAKIB,0
773000,KALE0,172
773000,KABK0,0
773000,KALK0,0
773000,KADK0,0
773000,KAOM0,0
773000,KAPRK0,0
773000,KAPK0,0
773000,KAEH0,186
773000,KARH0,20
773000,KARK0,21
773000,KAEK0,192
773000,KASA0,0
773000,KAMUS0,0
773000,KAPAR0,0
773000,KAEN0,0
773000,KABAA0,0
773000,KASCHK0,0
773000,KAOH0,0
773003,KAHKO0,0
773003,KAHM0,0
773003,KAKIA,0
773003,KAKIB,80
773003,KALE0,327
773003,KABK0,0
773003,KALK0,25
773003,KADK0,14
773003,KAOM0,0
773003,KAPRK0,0
773003,KAPK0,0
773003,KAEH0,57
773003,KARH0,5
773003,KARK0,9
773003,KAEK0,67
773003,KASA0,794
773003,KAMUS0,92
773003,KAPAR0,86
773003,KAEN0,1726
773003,KABAA0,0
773003,KASCHK0,57
773003,KAOH0,8
773004,KAHKO0,0
773004,KAHM0,0
773004,KAKIA,0
773004,KAKIB,0
773004,KALE0,51
773004,KABK0,0
773004,KALK0,0
773004,KADK0,0
773004,KAOM0,0
773004,KAPRK0,0
773004,KAPK0,0
773004,KAEH0,0
773004,KARH0,0
773004,KARK0,0
773004,KAEK0,0
773004,KASA0,0
773004,KAMUS0,0
773004,KAPAR0,7
773004,KAEN0,0
773004,KABAA0,0
773004,KASCHK0,0
773004,KAOH0,0
773005,KAHKO0,0
773005,KAHM0,0
773005,KAKIA,0
773005,KAKIB,0
773005,KALE0,17
773005,KABK0,0
773005,KALK0,0
773005,KADK0,0
773005,KAOM0,0
773005,KAPRK0,0
773005,KAPK0,0
773005,KAEH0,0
773005,KARH0,0
773005,KARK0,0
773005,KAEK0,0
773005,KASA0,0
773005,KAMUS0,0
773005,KAPAR0,0
773005,KAEN0,0
773005,KABAA0,0
773005,KASCHK0,0
773005,KAOH0,0
773006,KAHKO0,0
773006,KAHM0,0
773006,KAKIA,0
773006,KAKIB,334
773006,KALE0,321
773006,KABK0,132
773006,KALK0,0
773006,KADK0,22
773006,KAOM0,0
773006,KAPRK0,0
773006,KAPK0,0
773006,KAEH0,0
773006,KARH0,0
773006,KARK0,0
773006,KAEK0,0
773006,KASA0,0
773006,KAMUS0,0
773006,KAPAR0,0
773006,KAEN0,1027
773006,KABAA0,16
773006,KASCHK0,298
773006,KAOH0,15
773007,KAHKO0,0
773007,KAHM0,0
773007,KAKIA,0
773007,KAKIB,178
773007,KALE0,276
773007,KABK0,0
773007,KALK0,0
773007,KADK0,31
773007,KAOM0,0
773007,KAPRK0,0
773007,KAPK0,0
773007,KAEH0,46
773007,KARH0,6
773007,KARK0,6
773007,KAEK0,56
773007,KASA0,0
773007,KAMUS0,0
773007,KAPAR0,0
773007,KAEN0,0
773007,KABAA0,0
773007,KASCHK0,0
773007,KAOH0,0
773008,KAHKO0,0
773008,KAHM0,0
773008,KAKIA,0
773008,KAKIB,107
773008,KALE0,262
773008,KABK0,0
773008,KALK0,0
773008,KADK0,6
773008,KAOM0,0
773008,KAPRK0,0
773008,KAPK0,0
773008,KAEH0,11
773008,KARH0,4
773008,KARK0,0
773008,KAEK0,0
773008,KASA0,0
773008,KAMUS0,0
773008,KAPAR0,0
773008,KAEN0,0
773008,KABAA0,0
773008,KASCHK0,100
773008,KAOH0,0
773009,KAHKO0,0
773009,KAHM0,0
773009,KAKIA,0
773009,KAKIB,0
773009,KALE0,264
773009,KABK0,0
773009,KALK0,0
773009,KADK0,79
773009,KAOM0,6
773009,KAPRK0,0
773009,KAPK0,6
773009,KAEH0,51
773009,KARH0,11
773009,KARK0,4
773009,KAEK0,52
773009,KASA0,0
773009,KAMUS0,0
773009,KAPAR0,6
773009,KAEN0,736
773009,KABAA0,0
773009,KASCHK0,0
773009,KAOH0,0
773011,KAHKO0,0
773011,KAHM0,0
773011,KAKIA,0
773011,KAKIB,23
773011,KALE0,187
773011,KABK0,0
773011,KALK0,0
773011,KADK0,19
773011,KAOM0,0
773011,KAPRK0,39
773011,KAPK0,0
773011,KAEH0,48
773011,KARH0,11
773011,KARK0,8
773011,KAEK0,83
773011,KASA0,0
773011,KAMUS0,0
773011,KAPAR0,0
773011,KAEN0,0
773011,KABAA0,11
773011,KASCHK0,226
773011,KAOH0,5
773012,KAHKO0,0
773012,KAHM0,0
773012,KAKIA,0
773012,KAKIB,0
773012,KALE0,0
773012,KABK0,0
773012,KALK0,0
773012,KADK0,0
773012,KAOM0,0
773012,KAPRK0,0
773012,KAPK0,0
773012,KAEH0,0
773012,KARH0,0
773012,KARK0,0
773012,KAEK0,0
773012,KASA0,0
773012,KAMUS0,0
773012,KAPAR0,0
773012,KAEN0,0
773012,KABAA0,0
773012,KASCHK0,0
773012,KAOH0,0
773014,KAHKO0,0
773014,KAHM0,0
773014,KAKIA,0
773014,KAKIB,0
773014,KALE0,251
773014,KABK0,0
773014,KALK0,0
773014,KADK0,33
773014,KAOM0,0
773014,KAPRK0,0
773014,KAPK0,0
773014,KAEH0,71
773014,KARH0,0
773014,KARK0,0
773014,KAEK0,266
773014,KASA0,0
773014,KAMUS0,0
773014,KAPAR0,4
773014,KAEN0,0
773014,KABAA0,0
773014,KASCHK0,240
773014,KAOH0,26
773017,KAHKO0,0
773017,KAHM0,0
773017,KAKIA,0
773017,KAKIB,489
773017,KALE0,438
773017,KABK0,215
773017,KALK0,0
773017,KADK0,89
773017,KAOM0,15
773017,KAPRK0,239
773017,KAPK0,4
773017,KAEH0,0
773017,KARH0,0
773017,KARK0,0
773017,KAEK0,0
773017,KASA0,612
773017,KAMUS0,41
773017,KAPAR0,25
773017,KAEN0,1325
773017,KABAA0,35
773017,KASCHK0,229
773017,KAOH0,78
773026,KAHKO0,0
773026,KAHM0,0
773026,KAKIA,0
773026,KAKIB,131
773026,KALE0,271
773026,KABK0,0
773026,KALK0,0
773026,KADK0,34
773026,KAOM0,0
773026,KAPRK0,36
773026,KAPK0,0
773026,KAEH0,0
773026,KARH0,4
773026,KARK0,0
773026,KAEK0,0
773026,KASA0,0
773026,KAMUS0,0
773026,KAPAR0,14
773026,KAEN0,1075
773026,KABAA0,0
773026,KASCHK0,0
773026,KAOH0,0
773027,KAHKO0,0
773027,KAHM0,0
773027,KAKIA,0
773027,KAKIB,432
773027,KALE0,245
773027,KABK0,603
773027,KALK0,0
773027,KADK0,22
773027,KAOM0,0
773027,KAPRK0,104
773027,KAPK0,0
773027,KAEH0,38
773027,KARH0,5
773027,KARK0,10
773027,KAEK0,218
773027,KASA0,0
773027,KAMUS0,0
773027,KAPAR0,0
773027,KAEN0,0
773027,KABAA0,0
773027,KASCHK0,0
773027,KAOH0,0
773028,KAHKO0,0
773028,KAHM0,0
773028,KAKIA,0
773028,KAKIB,843
773028,KALE0,867
773028,KABK0,197
773028,KALK0,42
773028,KADK0,83
773028,KAOM0,7
773028,KAPRK0,101
773028,KAPK0,16
773028,KAEH0,245
773028,KARH0,42
773028,KARK0,41
773028,KAEK0,237
773028,KASA0,870
773028,KAMUS0,45
773028,KAPAR0,32
773028,KAEN0,2343
773028,KABAA0,33
773028,KASCHK0,451
773028,KAOH0,60
773030,KAHKO0,0
773030,KAHM0,0
773030,KAKIA,0
773030,KAKIB,0
773030,KALE0,216
773030,KABK0,0
773030,KALK0,0
773030,KADK0,17
773030,KAOM0,0
773030,KAPRK0,0
773030,KAPK0,0
773030,KAEH0,92
773030,KARH0,0
773030,KARK0,8
773030,KAEK0,122
773030,KASA0,0
773030,KAMUS0,0
773030,KAPAR0,12
773030,KAEN0,0
773030,KABAA0,0
773030,KASCHK0,0
773030,KAOH0,0
773031,KAHKO0,0
773031,KAHM0,0
773031,KAKIA,0
773031,KAKIB,0
773031,KALE0,232
773031,KABK0,115
773031,KALK0,0
773031,KADK0,69
773031,KAOM0,5
773031,KAPRK0,0
773031,KAPK0,12
773031,KAEH0,146
773031,KARH0,5
773031,KARK0,13
773031,KAEK0,207
773031,KASA0,236
773031,KAMUS0,0
773031,KAPAR0,16
773031,KAEN0,719
773031,KABAA0,0
773031,KASCHK0,0
773031,KAOH0,0
773032,KAHKO0,0
773032,KAHM0,0
773032,KAKIA,0
773032,KAKIB,33
773032,KALE0,40
773032,KABK0,0
773032,KALK0,22
773032,KADK0,237
773032,KAOM0,97
773032,KAPRK0,0
773032,KAPK0,28
773032,KAEH0,0
773032,KARH0,0
773032,KARK0,0
773032,KAEK0,0
773032,KASA0,0
773032,KAMUS0,0
773032,KAPAR0,0
773032,KAEN0,0
773032,KABAA0,0
773032,KASCHK0,0
773032,KAOH0,0
773033,KAHKO0,0
773033,KAHM0,0
773033,KAKIA,0
773033,KAKIB,100
773033,KALE0,190
773033,KABK0,331
773033,KALK0,0
773033,KADK0,66
773033,KAOM0,0
773033,KAPRK0,632
773033,KAPK0,0
773033,KAEH0,1672
773033,KARH0,153
773033,KARK0,184
773033,KAEK0,1608
773033,KASA0,0
773033,KAMUS0,0
773033,KAPAR0,0
773033,KAEN0,0
773033,KABAA0,10
773033,KASCHK0,257
773033,KAOH0,13
773034,KAHKO0,0
773034,KAHM0,0
773034,KAKIA,0
773034,KAKIB,0
773034,KALE0,255
773034,KABK0,0
773034,KALK0,0
773034,KADK0,52
773034,KAOM0,0
773034,KAPRK0,0
773034,KAPK0,6
773034,KAEH0,199
773034,KARH0,12
773034,KARK0,16
773034,KAEK0,166
773034,KASA0,0
773034,KAMUS0,0
773034,KAPAR0,0
773034,KAEN0,0
773034,KABAA0,0
773034,KASCHK0,0
773034,KAOH0,0
773035,KAHKO0,0
773035,KAHM0,0
773035,KAKIA,0
773035,KAKIB,0
773035,KALE0,0
773035,KABK0,0
773035,KALK0,0
773035,KADK0,0
773035,KAOM0,0
773035,KAPRK0,0
773035,KAPK0,0
773035,KAEH0,0
773035,KARH0,0
773035,KARK0,0
773035,KAEK0,0
773035,KASA0,0
773035,KAMUS0,0
773035,KAPAR0,0
773035,KAEN0,0
773035,KABAA0,0
773035,KASCHK0,0
773035,KAOH0,0
773037,KAHKO0,0
773037,KAHM0,0
773037,KAKIA,0
773037,KAKIB,0
773037,KALE0,244
773037,KABK0,97
773037,KALK0,0
773037,KADK0,36
773037,KAOM0,5
773037,KAPRK0,26
773037,KAPK0,0
773037,KAEH0,288
773037,KARH0,25
773037,KARK0,36
773037,KAEK0,306
773037,KASA0,0
773037,KAMUS0,0
773037,KAPAR0,6
773037,KAEN0,980
773037,KABAA0,0
773037,KASCHK0,0
773037,KAOH0,0
773038,KAHKO0,0
773038,KAHM0,0
773038,KAKIA,0
773038,KAKIB,0
773038,KALE0,0
773038,KABK0,0
773038,KALK0,0
773038,KADK0,0
773038,KAOM0,0
773038,KAPRK0,0
773038,KAPK0,0
773038,KAEH0,0
773038,KARH0,0
773038,KARK0,0
773038,KAEK0,0
773038,KASA0,0
773038,KAMUS0,0
773038,KAPAR0,0
773038,KAEN0,0
773038,KABAA0,0
773038,KASCHK0,0
773038,KAOH0,0
773039,KAHKO0,0
773039,KAHM0,0
773039,KAKIA,0
773039,KAKIB,0
773039,KALE0,197
773039,KABK0,4
773039,KALK0,0
773039,KADK0,14
773039,KAOM0,0
773039,KAPRK0,0
773039,KAPK0,0
773039,KAEH0,0
773039,KARH0,0
773039,KARK0,0
773039,KAEK0,0
773039,KASA0,0
773039,KAMUS0,0
773039,KAPAR0,4
773039,KAEN0,248
773039,KABAA0,27
773039,KASCHK0,236
773039,KAOH0,38
773048,KAHKO0,0
773048,KAHM0,0
773048,KAKIA,0
773048,KAKIB,0
773048,KALE0,0
773048,KABK0,0
773048,KALK0,0
773048,KADK0,0
773048,KAOM0,0
773048,KAPRK0,0
773048,KAPK0,0
773048,KAEH0,0
773048,KARH0,0
773048,KARK0,0
773048,KAEK0,0
773048,KASA0,0
773048,KAMUS0,53
773048,KAPAR0,472
773048,KAEN0,0
773048,KABAA0,0
773048,KASCHK0,0
773048,KAOH0,0
773050,KAHKO0,0
773050,KAHM0,0
773050,KAKIA,0
773050,KAKIB,70
773050,KALE0,138
773050,KABK0,0
773050,KALK0,0
773050,KADK0,68
773050,KAOM0,7
773050,KAPRK0,30
773050,KAPK0,37
773050,KAEH0,219
773050,KARH0,23
773050,KARK0,36
773050,KAEK0,187
773050,KASA0,0
773050,KAMUS0,0
773050,KAPAR0,0
773050,KAEN0,0
773050,KABAA0,0
773050,KASCHK0,0
773050,KAOH0,0
773051,KAHKO0,0
773051,KAHM0,0
773051,KAKIA,0
773051,KAKIB,645
773051,KALE0,973
773051,KABK0,67
773051,KALK0,43
773051,KADK0,69
773051,KAOM0,11
773051,KAPRK0,29
773051,KAPK0,4
773051,KAEH0,6
773051,KARH0,15
773051,KARK0,0
773051,KAEK0,0
773051,KASA0,84
773051,KAMUS0,73
773051,KAPAR0,22
773051,KAEN0,775
773051,KABAA0,0
773051,KASCHK0,126
773051,KAOH0,9
773052,KAHKO0,0
773052,KAHM0,0
773052,KAKIA,0
773052,KAKIB,0
773052,KALE0,123
773052,KABK0,0
773052,KALK0,0
773052,KADK0,0
773052,KAOM0,0
773052,KAPRK0,0
773052,KAPK0,0
773052,KAEH0,7
773052,KARH0,6
773052,KARK0,0
773052,KAEK0,0
773052,KASA0,0
773052,KAMUS0,0
773052,KAPAR0,9
773052,KAEN0,0
773052,KABAA0,0
773052,KASCHK0,0
773052,KAOH0,0
773058,KAHKO0,0
773058,KAHM0,0
773058,KAKIA,0
773058,KAKIB,0
773058,KALE0,211
773058,KABK0,0
773058,KALK0,0
773058,KADK0,33
773058,KAOM0,0
773058,KAPRK0,0
773058,KAPK0,0
773058,KAEH0,302
773058,KARH0,24
773058,KARK0,29
773058,KAEK0,441
773058,KASA0,576
773058,KAMUS0,36
773058,KAPAR0,231
773058,KAEN0,0
773058,KABAA0,0
773058,KASCHK0,0
773058,KAOH0,0
773060,KAHKO0,0
773060,KAHM0,0
773060,KAKIA,0
773060,KAKIB,0
773060,KALE0,167
773060,KABK0,0
773060,KALK0,0
773060,KADK0,10
773060,KAOM0,0
773060,KAPRK0,0
773060,KAPK0,0
773060,KAEH0,74
773060,KARH0,8
773060,KARK0,9
773060,KAEK0,80
773060,KASA0,0
773060,KAMUS0,0
773060,KAPAR0,0
773060,KAEN0,0
773060,KABAA0,0
773060,KASCHK0,0
773060,KAOH0,0
773062,KAHKO0,0
773062,KAHM0,0
773062,KAKIA,0
773062,KAKIB,0
773062,KALE0,137
773062,KABK0,65
773062,KALK0,0
773062,KADK0,30
773062,KAOM0,0
773062,KAPRK0,0
773062,KAPK0,0
773062,KAEH0,247
773062,KARH0,55
773062,KARK0,27
773062,KAEK0,279
773062,KASA0,0
773062,KAMUS0,0
773062,KAPAR0,0
773062,KAEN0,0
773062,KABAA0,0
773062,KASCHK0,55
773062,KAOH0,7
773063,KAHKO0,0
773063,KAHM0,0
773063,KAKIA,0
773063,KAKIB,0
773063,KALE0,0
773063,KABK0,339
773063,KALK0,0
773063,KADK0,0
773063,KAOM0,0
773063,KAPRK0,0
773063,KAPK0,0
773063,KAEH0,0
773063,KARH0,0
773063,KARK0,0
773063,KAEK0,0
773063,KASA0,0
773063,KAMUS0,0
773063,KAPAR0,0
773063,KAEN0,0
773063,KABAA0,0
773063,KASCHK0,0
773063,KAOH0,0
773065,KAHKO0,0
773065,KAHM0,0
773065,KAKIA,0
773065,KAKIB,563
773065,KALE0,331
773065,KABK0,399
773065,KALK0,0
773065,KADK0,109
773065,KAOM0,19
773065,KAPRK0,0
773065,KAPK0,20
773065,KAEH0,242
773065,KARH0,18
773065,KARK0,20
773065,KAEK0,174
773065,KASA0,0
773065,KAMUS0,0
773065,KAPAR0,10
773065,KAEN0,2579
773065,KABAA0,0
773065,KASCHK0,0
773065,KAOH0,0
773066,KAHKO0,266
773066,KAHM0,231
773066,KAKIA,362
773066,KAKIB,542
773066,KALE0,8
773066,KABK0,0
773066,KALK0,0
773066,KADK0,0
773066,KAOM0,0
773066,KAPRK0,0
773066,KAPK0,0
773066,KAEH0,0
773066,KARH0,0
773066,KARK0,0
773066,KAEK0,0
773066,KASA0,0
773066,KAMUS0,0
773066,KAPAR0,0
773066,KAEN0,0
773066,KABAA0,10
773066,KASCHK0,204
773066,KAOH0,40
773070,KAHKO0,0
773070,KAHM0,0
773070,KAKIA,0
773070,KAKIB,0
773070,KALE0,0
773070,KABK0,0
773070,KALK0,0
773070,KADK0,0
773070,KAOM0,0
773070,KAPRK0,0
773070,KAPK0,0
773070,KAEH0,0
773070,KARH0,0
773070,KARK0,0
773070,KAEK0,0
773070,KASA0,0
773070,KAMUS0,4
773070,KAPAR0,0
773070,KAEN0,0
773070,KABAA0,0
773070,KASCHK0,0
773070,KAOH0,0
773073,KAHKO0,0
773073,KAHM0,0
773073,KAKIA,0
773073,KAKIB,0
773073,KALE0,135
773073,KABK0,0
773073,KALK0,0
773073,KADK0,25
773073,KAOM0,0
773073,KAPRK0,0
773073,KAPK0,0
773073,KAEH0,0
773073,KARH0,0
773073,KARK0,0
773073,KAEK0,0
773073,KASA0,0
773073,KAMUS0,0
773073,KAPAR0,0
773073,KAEN0,0
773073,KABAA0,0
773073,KASCHK0,281
773073,KAOH0,30
773074,KAHKO0,0
773074,KAHM0,0
773074,KAKIA,0
773074,KAKIB,0
773074,KALE0,0
773074,KABK0,0
773074,KALK0,0
773074,KADK0,0
773074,KAOM0,0
773074,KAPRK0,0
773074,KAPK0,0
773074,KAEH0,0
773074,KARH0,0
773074,KARK0,0
773074,KAEK0,0
773074,KASA0,0
773074,KAMUS0,0
773074,KAPAR0,0
773074,KAEN0,0
773074,KABAA0,0
773074,KASCHK0,0
773074,KAOH0,0
773075,KAHKO0,0
773075,KAHM0,0
773075,KAKIA,0
773075,KAKIB,365
773075,KALE0,369
773075,KABK0,369
773075,KALK0,4
773075,KADK0,105
773075,KAOM0,32
773075,KAPRK0,7
773075,KAPK0,5
773075,KAEH0,65
773075,KARH0,10
773075,KARK0,12
773075,KAEK0,74
773075,KASA0,348
773075,KAMUS0,23
773075,KAPAR0,32
773075,KAEN0,1651
773075,KABAA0,12
773075,KASCHK0,224
773075,KAOH0,40
773076,KAHKO0,0
773076,KAHM0,0
773076,KAKIA,0
773076,KAKIB,83
773076,KALE0,186
773076,KABK0,0
773076,KALK0,0
773076,KADK0,9
773076,KAOM0,0
773076,KAPRK0,16
773076,KAPK0,0
773076,KAEH0,122
773076,KARH0,11
773076,KARK0,13
773076,KAEK0,113
773076,KASA0,0
773076,KAMUS0,0
773076,KAPAR0,0
773076,KAEN0,0
773076,KABAA0,0
773076,KASCHK0,0
773076,KAOH0,0
773077,KAHKO0,0
773077,KAHM0,0
773077,KAKIA,0
773077,KAKIB,29
773077,KALE0,177
773077,KABK0,0
773077,KALK0,0
773077,KADK0,13
773077,KAOM0,0
773077,KAPRK0,0
773077,KAPK0,0
773077,KAEH0,136
773077,KARH0,10
773077,KARK0,4
773077,KAEK0,64
773077,KASA0,0
773077,KAMUS0,0
773077,KAPAR0,0
773077,KAEN0,0
773077,KABAA0,0
773077,KASCHK0,0
773077,KAOH0,0
773078,KAHKO0,0
773078,KAHM0,0
773078,KAKIA,0
773078,KAKIB,53
773078,KALE0,209
773078,KABK0,43
773078,KALK0,0
773078,KADK0,61
773078,KAOM0,4
773078,KAPRK0,0
773078,KAPK0,0
773078,KAEH0,62
773078,KARH0,6
773078,KARK0,0
773078,KAEK0,87
773078,KASA0,129
773078,KAMUS0,6
773078,KAPAR0,12
773078,KAEN0,484
773078,KABAA0,0
773078,KASCHK0,0
773078,KAOH0,0
773081,KAHKO0,0
773081,KAHM0,0
773081,KAKIA,0
773081,KAKIB,0
773081,KALE0,338
773081,KABK0,25
773081,KALK0,0
773081,KADK0,27
773081,KAOM0,4
773081,KAPRK0,0
773081,KAPK0,0
773081,KAEH0,143
773081,KARH0,15
773081,KARK0,34
773081,KAEK0,212
773081,KASA0,399
773081,KAMUS0,48
773081,KAPAR0,32
773081,KAEN0,356
773081,KABAA0,23
773081,KASCHK0,208
773081,KAOH0,55
773082,KAHKO0,0
773082,KAHM0,0
773082,KAKIA,0
773082,KAKIB,0
773082,KALE0,323
773082,KABK0,0
773082,KALK0,0
773082,KADK0,32
773082,KAOM0,0
773082,KAPRK0,0
773082,KAPK0,0
773082,KAEH0,104
773082,KARH0,0
773082,KARK0,6
773082,KAEK0,143
773082,KASA0,0
773082,KAMUS0,0
773082,KAPAR0,4
773082,KAEN0,276
773082,KABAA0,0
773082,KASCHK0,0
773082,KAOH0,0
773084,KAHKO0,160
773084,KAHM0,163
773084,KAKIA,246
773084,KAKIB,856
773084,KALE0,530
773084,KABK0,0
773084,KALK0,30
773084,KADK0,91
773084,KAOM0,22
773084,KAPRK0,86
773084,KAPK0,16
773084,KAEH0,232
773084,KARH0,50
773084,KARK0,43
773084,KAEK0,142
773084,KASA0,6
773084,KAMUS0,4
773084,KAPAR0,9
773084,KAEN0,0
773084,KABAA0,35
773084,KASCHK0,187
773084,KAOH0,74
773085,KAHKO0,0
773085,KAHM0,0
773085,KAKIA,0
773085,KAKIB,0
773085,KALE0,175
773085,KABK0,0
773085,KALK0,0
773085,KADK0,15
773085,KAOM0,0
773085,KAPRK0,0
773085,KAPK0,0
773085,KAEH0,107
773085,KARH0,8
773085,KARK0,25
773085,KAEK0,107
773085,KASA0,574
773085,KAMUS0,28
773085,KAPAR0,47
773085,KAEN0,0
773085,KABAA0,5
773085,KASCHK0,206
773085,KAOH0,32
773086,KAHKO0,0
773086,KAHM0,0
773086,KAKIA,0
773086,KAKIB,0
773086,KALE0,0
773086,KABK0,0
773086,KALK0,0
773086,KADK0,0
773086,KAOM0,0
773086,KAPRK0,0
773086,KAPK0,0
773086,KAEH0,0
773086,KARH0,0
773086,KARK0,0
773086,KAEK0,0
773086,KASA0,265
773086,KAMUS0,20
773086,KAPAR0,16
773086,KAEN0,0
773086,KABAA0,0
773086,KASCHK0,0
773086,KAOH0,0
773087,KAHKO0,12
773087,KAHM0,0
773087,KAKIA,32
773087,KAKIB,0
773087,KALE0,0
773087,KABK0,0
773087,KALK0,0
773087,KADK0,0
773087,KAOM0,0
773087,KAPRK0,0
773087,KAPK0,0
773087,KAEH0,0
773087,KARH0,0
773087,KARK0,0
773087,KAEK0,0
773087,KASA0,0
773087,KAMUS0,0
773087,KAPAR0,0
773087,KAEN0,0
773087,KABAA0,0
773087,KASCHK0,0
773087,KAOH0,0
773088,KAHKO0,0
