hospital_id,treatment_code,treatment_count,treatment_count_label
772871,KARK0,62,sehr wenige
772871,KAEK0,229,mittel
772871,KASA0,0,sehr wenige
772871,KAMUS0,0,sehr wenige
772871,KAPAR0,0,sehr wenige
772871,KAEN0,1985,sehr viele
772871,KABAA0,0,sehr wenige
772871,KASCHK0,0,sehr wenige
772871,KAOH0,0,sehr wenige
772873,KAHKO0,0,sehr wenige
772873,KAHM0,0,sehr wenige
772873,KAKIA,0,sehr wenige
772873,KAKIB,311,viele
772873,KALE0,369,sehr viele
772873,KABK0,158,wenige
772873,KALK0,102,sehr wenige
772873,KADK0,70,sehr wenige
772873,KAOM0,9,sehr wenige
772873,KAPRK0,0,sehr wenige
772873,KAPK0,0,sehr wenige
772873,KAEH0,0,sehr wenige
772873,KARH0,0,sehr wenige
772873,KARK0,0,sehr wenige
772873,KAEK0,0,sehr wenige
772873,KASA0,0,sehr wenige
772873,KAMUS0,0,sehr wenige
772873,KAPAR0,0,sehr wenige
772873,KAEN0,1715,sehr viele
772873,KABAA0,0,sehr wenige
772873,KASCHK0,18,sehr wenige
772873,KAOH0,10,sehr wenige
772874,KAHKO0,269,viele
772874,KAHM0,240,mittel
772874,KAKIA,238,mittel
772874,KAKIB,642,sehr viele
772874,KALE0,722,sehr viele
772874,KABK0,70,sehr wenige
772874,KALK0,29,sehr wenige
772874,KADK0,81,sehr wenige
772874,KAOM0,48,sehr wenige
772874,KAPRK0,119,wenige
772874,KAPK0,26,sehr wenige
772874,KAEH0,69,sehr wenige
772874,KARH0,26,sehr wenige
772874,KARK0,27,sehr wenige
772874,KAEK0,60,sehr wenige
772874,KASA0,666,sehr viele
772874,KAMUS0,384,sehr viele
772874,KAPAR0,344,sehr viele
772874,KAEN0,1251,sehr viele
772874,KABAA0,28,sehr wenige
772874,KASCHK0,380,sehr viele
772874,KAOH0,60,sehr wenige
772875,KAHKO0,0,sehr wenige
772875,KAHM0,0,sehr wenige
772875,KAKIA,0,sehr wenige
772875,KAKIB,0,sehr wenige
772875,KALE0,0,sehr wenige
772875,KABK0,0,sehr wenige
772875,KALK0,0,sehr wenige
772875,KADK0,0,sehr wenige
772875,KAOM0,0,sehr wenige
772875,KAPRK0,0,sehr wenige
772875,KAPK0,0,sehr wenige
772875,KAEH0,0,sehr wenige
772875,KARH0,0,sehr wenige
772875,KARK0,0,sehr wenige
772875,KAEK0,0,sehr wenige
772875,KASA0,0,sehr wenige
772875,KAMUS0,0,sehr wenige
772875,KAPAR0,0,sehr wenige
772875,KAEN0,0,sehr wenige
772875,KABAA0,0,sehr wenige
772875,KASCHK0,0,sehr wenige
772875,KAOH0,0,sehr wenige
772876,KAHKO0,0,sehr wenige
772876,KAHM0,0,sehr wenige
772876,KAKIA,0,sehr wenige
772876,KAKIB,312,viele
772876,KALE0,342,viele
772876,KABK0,0,sehr wenige
772876,KALK0,0,sehr wenige
772876,KADK0,37,sehr wenige
772876,KAOM0,0,sehr wenige
772876,KAPRK0,0,sehr wenige
772876,KAPK0,0,sehr wenige
772876,KAEH0,18,sehr wenige
772876,KARH0,0,sehr wenige
772876,KARK0,7,sehr wenige
772876,KAEK0,49,sehr wenige
772876,KASA0,331,viele
772876,KAMUS0,34,sehr wenige
772876,KAPAR0,11,sehr wenige
772876,KAEN0,418,sehr viele
772876,KABAA0,0,sehr wenige
772876,KASCHK0,151,wenige
772876,KAOH0,4,sehr wenige
772877,KAHKO0,0,sehr wenige
772877,KAHM0,0,sehr wenige
772877,KAKIA,0,sehr wenige
772877,KAKIB,0,sehr wenige
772877,KALE0,186,wenige
772877,KABK0,0,sehr wenige
772877,KALK0,0,sehr wenige
772877,KADK0,0,sehr wenige
772877,KAOM0,0,sehr wenige
772877,KAPRK0,0,sehr wenige
772877,KAPK0,0,sehr wenige
772877,KAEH0,10,sehr wenige
772877,KARH0,0,sehr wenige
772877,KARK0,0,sehr wenige
772877,KAEK0,0,sehr wenige
772877,KASA0,0,sehr wenige
772877,KAMUS0,0,sehr wenige
772877,KAPAR0,5,sehr wenige
772877,KAEN0,0,sehr wenige
772877,KABAA0,0,sehr wenige
772877,KASCHK0,0,sehr wenige
772877,KAOH0,0,sehr wenige
772880,KAHKO0,0,sehr wenige
772880,KAHM0,0,sehr wenige
772880,KAKIA,0,sehr wenige
772880,KAKIB,5,sehr wenige
772880,KALE0,238,mittel
772880,KABK0,12,sehr wenige
772880,KALK0,0,sehr wenige
772880,KADK0,43,sehr wenige
772880,KAOM0,5,sehr wenige
772880,KAPRK0,0,sehr wenige
772880,KAPK0,0,sehr wenige
772880,KAEH0,195,wenige
772880,KARH0,5,sehr wenige
772880,KARK0,31,sehr wenige
772880,KAEK0,215,mittel
772880,KASA0,265,viele
772880,KAMUS0,0,sehr wenige
772880,KAPAR0,0,sehr wenige
772880,KAEN0,362,sehr viele
772880,KABAA0,4,sehr wenige
772880,KASCHK0,74,sehr wenige
772880,KAOH0,21,sehr wenige
772882,KAHKO0,0,sehr wenige
772882,KAHM0,0,sehr wenige
772882,KAKIA,0,sehr wenige
772882,KAKIB,305,viele
772882,KALE0,516,sehr viele
772882,KABK0,0,sehr wenige
772882,KALK0,0,sehr wenige
772882,KADK0,21,sehr wenige
772882,KAOM0,0,sehr wenige
772882,KAPRK0,0,sehr wenige
772882,KAPK0,0,sehr wenige
772882,KAEH0,75,sehr wenige
772882,KARH0,13,sehr wenige
772882,KARK0,15,sehr wenige
772882,KAEK0,81,sehr wenige
772882,KASA0,348,sehr viele
772882,KAMUS0,8,sehr wenige
772882,KAPAR0,11,sehr wenige
772882,KAEN0,448,sehr viele
772882,KABAA0,6,sehr wenige
772882,KASCHK0,132,wenige
772882,KAOH0,23,sehr wenige
772883,KAHKO0,0,sehr wenige
772883,KAHM0,0,sehr wenige
772883,KAKIA,0,sehr wenige
772883,KAKIB,0,sehr wenige
772883,KALE0,185,wenige
772883,KABK0,0,sehr wenige
772883,KALK0,0,sehr wenige
772883,KADK0,0,sehr wenige
772883,KAOM0,0,sehr wenige
772883,KAPRK0,0,sehr wenige
772883,KAPK0,0,sehr wenige
772883,KAEH0,149,wenige
772883,KARH0,6,sehr wenige
772883,KARK0,12,sehr wenige
772883,KAEK0,180,wenige
772883,KASA0,0,sehr wenige
772883,KAMUS0,0,sehr wenige
772883,KAPAR0,0,sehr wenige
772883,KAEN0,0,sehr wenige
772883,KABAA0,0,sehr wenige
772883,KASCHK0,0,sehr wenige
772883,KAOH0,0,sehr wenige
772884,KAHKO0,0,sehr wenige
772884,KAHM0,0,sehr wenige
772884,KAKIA,0,sehr wenige
772884,KAKIB,602,sehr viele
772884,KALE0,504,sehr viele
772884,KABK0,182,wenige
772884,KALK0,101,sehr wenige
772884,KADK0,107,sehr wenige
772884,KAOM0,22,sehr wenige
772884,KAPRK0,76,sehr wenige
772884,KAPK0,9,sehr wenige
772884,KAEH0,28,sehr wenige
772884,KARH0,43,sehr wenige
772884,KARK0,32,sehr wenige
772884,KAEK0,30,sehr wenige
772884,KASA0,529,sehr viele
772884,KAMUS0,22,sehr wenige
772884,KAPAR0,38,sehr wenige
772884,KAEN0,1597,sehr viele
772884,KABAA0,0,sehr wenige
772884,KASCHK0,53,sehr wenige
772884,KAOH0,22,sehr wenige
772886,KAHKO0,0,sehr wenige
772886,KAHM0,0,sehr wenige
772886,KAKIA,0,sehr wenige
772886,KAKIB,0,sehr wenige
772886,KALE0,120,wenige
772886,KABK0,0,sehr wenige
772886,KALK0,0,sehr wenige
772886,KADK0,0,sehr wenige
772886,KAOM0,0,sehr wenige
772886,KAPRK0,0,sehr wenige
772886,KAPK0,0,sehr wenige
772886,KAEH0,0,sehr wenige
772886,KARH0,0,sehr wenige
772886,KARK0,0,sehr wenige
772886,KAEK0,0,sehr wenige
772886,KASA0,0,sehr wenige
772886,KAMUS0,0,sehr wenige
772886,KAPAR0,0,sehr wenige
772886,KAEN0,0,sehr wenige
772886,KABAA0,0,sehr wenige
772886,KASCHK0,0,sehr wenige
772886,KAOH0,0,sehr wenige
772890,KAHKO0,0,sehr wenige
772890,KAHM0,0,sehr wenige
772890,KAKIA,0,sehr wenige
772890,KAKIB,0,sehr wenige
772890,KALE0,236,mittel
772890,KABK0,8,sehr wenige
772890,KALK0,0,sehr wenige
772890,KADK0,18,sehr wenige
772890,KAOM0,0,sehr wenige
772890,KAPRK0,0,sehr wenige
772890,KAPK0,0,sehr wenige
772890,KAEH0,16,sehr wenige
772890,KARH0,0,sehr wenige
772890,KARK0,0,sehr wenige
772890,KAEK0,61,sehr wenige
772890,KASA0,0,sehr wenige
772890,KAMUS0,0,sehr wenige
772890,KAPAR0,0,sehr wenige
772890,KAEN0,81,sehr wenige
772890,KABAA0,0,sehr wenige
772890,KASCHK0,0,sehr wenige
772890,KAOH0,0,sehr wenige
772891,KAHKO0,0,sehr wenige
772891,KAHM0,0,sehr wenige
772891,KAKIA,0,sehr wenige
772891,KAKIB,222,mittel
772891,KALE0,357,sehr viele
772891,KABK0,32,sehr wenige
772891,KALK0,0,sehr wenige
772891,KADK0,19,sehr wenige
772891,KAOM0,0,sehr wenige
772891,KAPRK0,5,sehr wenige
772891,KAPK0,0,sehr wenige
772891,KAEH0,53,sehr wenige
772891,KARH0,12,sehr wenige
772891,KARK0,9,sehr wenige
772891,KAEK0,81,sehr wenige
772891,KASA0,226,mittel
772891,KAMUS0,13,sehr wenige
772891,KAPAR0,22,sehr wenige
772891,KAEN0,372,sehr viele
772891,KABAA0,0,sehr wenige
772891,KASCHK0,84,sehr wenige
772891,KAOH0,16,sehr wenige
772892,KAHKO0,0,sehr wenige
772892,KAHM0,0,sehr wenige
772892,KAKIA,0,sehr wenige
772892,KAKIB,0,sehr wenige
772892,KALE0,44,sehr wenige
772892,KABK0,0,sehr wenige
772892,KALK0,0,sehr wenige
772892,KADK0,0,sehr wenige
772892,KAOM0,0,sehr wenige
772892,KAPRK0,0,sehr wenige
772892,KAPK0,0,sehr wenige
772892,KAEH0,64,sehr wenige
772892,KARH0,5,sehr wenige
772892,KARK0,6,sehr wenige
772892,KAEK0,74,sehr wenige
772892,KASA0,0,sehr wenige
772892,KAMUS0,0,sehr wenige
772892,KAPAR0,0,sehr wenige
772892,KAEN0,0,sehr wenige
772892,KABAA0,0,sehr wenige
772892,KASCHK0,0,sehr wenige
772892,KAOH0,0,sehr wenige
772893,KAHKO0,0,sehr wenige
772893,KAHM0,0,sehr wenige
772893,KAKIA,0,sehr wenige
772893,KAKIB,542,sehr viele
772893,KALE0,670,sehr viele
772893,KABK0,191,wenige
772893,KALK0,39,sehr wenige
772893,KADK0,80,sehr wenige
772893,KAOM0,30,sehr wenige
772893,KAPRK0,51,sehr wenige
772893,KAPK0,12,sehr wenige
772893,KAEH0,14,sehr wenige
772893,KARH0,5,sehr wenige
772893,KARK0,9,sehr wenige
772893,KAEK0,0,sehr wenige
772893,KASA0,743,sehr viele
772893,KAMUS0,75,sehr wenige
772893,KAPAR0,86,sehr wenige
772893,KAEN0,798,sehr viele
772893,KABAA0,9,sehr wenige
772893,KASCHK0,108,sehr wenige
772893,KAOH0,19,sehr wenige
772894,KAHKO0,0,sehr wenige
772894,KAHM0,0,sehr wenige
772894,KAKIA,0,sehr wenige
772894,KAKIB,0,sehr wenige
772894,KALE0,44,sehr wenige
772894,KABK0,0,sehr wenige
772894,KALK0,0,sehr wenige
772894,KADK0,0,sehr wenige
772894,KAOM0,0,sehr wenige
772894,KAPRK0,0,sehr wenige
772894,KAPK0,0,sehr wenige
772894,KAEH0,643,sehr viele
772894,KARH0,63,sehr wenige
772894,KARK0,65,sehr wenige
772894,KAEK0,658,sehr viele
772894,KASA0,0,sehr wenige
772894,KAMUS0,0,sehr wenige
772894,KAPAR0,0,sehr wenige
772894,KAEN0,0,sehr wenige
772894,KABAA0,0,sehr wenige
772894,KASCHK0,0,sehr wenige
772894,KAOH0,0,sehr wenige
772895,KAHKO0,0,sehr wenige
772895,KAHM0,0,sehr wenige
772895,KAKIA,0,sehr wenige
772895,KAKIB,0,sehr wenige
772895,KALE0,131,wenige
772895,KABK0,0,sehr wenige
772895,KALK0,0,sehr wenige
772895,KADK0,7,sehr wenige
772895,KAOM0,0,sehr wenige
772895,KAPRK0,0,sehr wenige
772895,KAPK0,0,sehr wenige
772895,KAEH0,19,sehr wenige
772895,KARH0,0,sehr wenige
772895,KARK0,0,sehr wenige
772895,KAEK0,19,sehr wenige
772895,KASA0,0,sehr wenige
772895,KAMUS0,0,sehr wenige
772895,KAPAR0,0,sehr wenige
772895,KAEN0,0,sehr wenige
772895,KABAA0,0,sehr wenige
772895,KASCHK0,69,sehr wenige
772895,KAOH0,0,sehr wenige
772897,KAHKO0,0,sehr wenige
772897,KAHM0,0,sehr wenige
772897,KAKIA,0,sehr wenige
772897,KAKIB,0,sehr wenige
772897,KALE0,280,viele
772897,KABK0,7,sehr wenige
772897,KALK0,0,sehr wenige
772897,KADK0,26,sehr wenige
772897,KAOM0,0,sehr wenige
772897,KAPRK0,0,sehr wenige
772897,KAPK0,0,sehr wenige
772897,KAEH0,0,sehr wenige
772897,KARH0,0,sehr wenige
772897,KARK0,0,sehr wenige
772897,KAEK0,0,sehr wenige
772897,KASA0,0,sehr wenige
772897,KAMUS0,0,sehr wenige
772897,KAPAR0,8,sehr wenige
772897,KAEN0,1035,sehr viele
772897,KABAA0,0,sehr wenige
772897,KASCHK0,0,sehr wenige
772897,KAOH0,0,sehr wenige
772898,KAHKO0,0,sehr wenige
772898,KAHM0,0,sehr wenige
772898,KAKIA,0,sehr wenige
772898,KAKIB,0,sehr wenige
772898,KALE0,0,sehr wenige
772898,KABK0,0,sehr wenige
772898,KALK0,0,sehr wenige
772898,KADK0,0,sehr wenige
772898,KAOM0,0,sehr wenige
772898,KAPRK0,0,sehr wenige
772898,KAPK0,0,sehr wenige
772898,KAEH0,0,sehr wenige
772898,KARH0,0,sehr wenige
772898,KARK0,0,sehr wenige
772898,KAEK0,0,sehr wenige
772898,KASA0,0,sehr wenige
772898,KAMUS0,0,sehr wenige
772898,KAPAR0,0,sehr wenige
772898,KAEN0,0,sehr wenige
772898,KABAA0,0,sehr wenige
772898,KASCHK0,0,sehr wenige
772898,KAOH0,0,sehr wenige
772899,KAHKO0,0,sehr wenige
772899,KAHM0,0,sehr wenige
772899,KAKIA,0,sehr wenige
772899,KAKIB,0,sehr wenige
772899,KALE0,0,sehr wenige
772899,KABK0,0,sehr wenige
772899,KALK0,0,sehr wenige
772899,KADK0,0,sehr wenige
772899,KAOM0,0,sehr wenige
772899,KAPRK0,0,sehr wenige
772899,KAPK0,0,sehr wenige
772899,KAEH0,0,sehr wenige
772899,KARH0,0,sehr wenige
772899,KARK0,0,sehr wenige
772899,KAEK0,0,sehr wenige
772899,KASA0,0,sehr wenige
772899,KAMUS0,0,sehr wenige
772899,KAPAR0,0,sehr wenige
772899,KAEN0,0,sehr wenige
772899,KABAA0,0,sehr wenige
772899,KASCHK0,0,sehr wenige
772899,KAOH0,0,sehr wenige
772900,KAHKO0,0,sehr wenige
772900,KAHM0,0,sehr wenige
772900,KAKIA,0,sehr wenige
772900,KAKIB,120,wenige
772900,KALE0,292,viele
772900,KABK0,60,sehr wenige
772900,KALK0,0,sehr wenige
772900,KADK0,20,sehr wenige
772900,KAOM0,0,sehr wenige
772900,KAPRK0,18,sehr wenige
772900,KAPK0,0,sehr wenige
772900,KAEH0,73,sehr wenige
772900,KARH0,9,sehr wenige
772900,KARK0,7,sehr wenige
772900,KAEK0,68,sehr wenige
772900,KASA0,0,sehr wenige
772900,KAMUS0,0,sehr wenige
772900,KAPAR0,10,sehr wenige
772900,KAEN0,1063,sehr viele
772900,KABAA0,0,sehr wenige
772900,KASCHK0,142,wenige
772900,KAOH0,4,sehr wenige
772901,KAHKO0,98,sehr wenige
772901,KAHM0,236,mittel
772901,KAKIA,133,wenige
772901,KAKIB,416,sehr viele
772901,KALE0,816,sehr viele
772901,KABK0,0,sehr wenige
772901,KALK0,125,wenige
772901,KADK0,47,sehr wenige
772901,KAOM0,9,sehr wenige
772901,KAPRK0,83,sehr wenige
772901,KAPK0,17,sehr wenige
772901,KAEH0,56,sehr wenige
772901,KARH0,16,sehr wenige
772901,KARK0,0,sehr wenige
772901,KAEK0,49,sehr wenige
772901,KASA0,657,sehr viele
772901,KAMUS0,60,sehr wenige
772901,KAPAR0,83,sehr wenige
772901,KAEN0,0,sehr wenige
772901,KABAA0,36,sehr wenige
772901,KASCHK0,390,sehr viele
772901,KAOH0,89,sehr wenige
772902,KAHKO0,0,sehr wenige
772902,KAHM0,0,sehr wenige
772902,KAKIA,0,sehr wenige
772902,KAKIB,286,viele
772902,KALE0,684,sehr viele
772902,KABK0,176,wenige
772902,KALK0,71,sehr wenige
772902,KADK0,89,sehr wenige
772902,KAOM0,9,sehr wenige
772902,KAPRK0,77,sehr wenige
772902,KAPK0,0,sehr wenige
772902,KAEH0,270,viele
772902,KARH0,19,sehr wenige
772902,KARK0,18,sehr wenige
772902,KAEK0,168,wenige
772902,KASA0,0,sehr wenige
772902,KAMUS0,0,sehr wenige
772902,KAPAR0,0,sehr wenige
772902,KAEN0,1944,sehr viele
772902,KABAA0,0,sehr wenige
772902,KASCHK0,0,sehr wenige
772902,KAOH0,0,sehr wenige
772903,KAHKO0,0,sehr wenige
772903,KAHM0,0,sehr wenige
772903,KAKIA,0,sehr wenige
772903,KAKIB,0,sehr wenige
772903,KALE0,94,sehr wenige
772903,KABK0,0,sehr wenige
772903,KALK0,0,sehr wenige
772903,KADK0,0,sehr wenige
772903,KAOM0,0,sehr wenige
772903,KAPRK0,0,sehr wenige
772903,KAPK0,0,sehr wenige
772903,KAEH0,0,sehr wenige
772903,KARH0,0,sehr wenige
772903,KARK0,0,sehr wenige
772903,KAEK0,0,sehr wenige
772903,KASA0,0,sehr wenige
772903,KAMUS0,0,sehr wenige
772903,KAPAR0,0,sehr wenige
772903,KAEN0,0,sehr wenige
772903,KABAA0,0,sehr wenige
772903,KASCHK0,0,sehr wenige
772903,KAOH0,0,sehr wenige
772905,KAHKO0,0,sehr wenige
772905,KAHM0,0,sehr wenige
772905,KAKIA,0,sehr wenige
772905,KAKIB,516,sehr viele
772905,KALE0,349,sehr viele
772905,KABK0,0,sehr wenige
772905,KALK0,0,sehr wenige
772905,KADK0,35,sehr wenige
772905,KAOM0,0,sehr wenige
772905,KAPRK0,0,sehr wenige
772905,KAPK0,0,sehr wenige
772905,KAEH0,237,mittel
772905,KARH0,21,sehr wenige
772905,KARK0,28,sehr wenige
772905,KAEK0,289,viele
772905,KASA0,705,sehr viele
772905,KAMUS0,54,sehr wenige
772905,KAPAR0,26,sehr wenige
772905,KAEN0,0,sehr wenige
772905,KABAA0,18,sehr wenige
772905,KASCHK0,241,mittel
772905,KAOH0,22,sehr wenige
772910,KAHKO0,0,sehr wenige
772910,KAHM0,0,sehr wenige
772910,KAKIA,0,sehr wenige
772910,KAKIB,0,sehr wenige
772910,KALE0,0,sehr wenige
772910,KABK0,0,sehr wenige
772910,KALK0,0,sehr wenige
772910,KADK0,0,sehr wenige
772910,KAOM0,0,sehr wenige
772910,KAPRK0,0,sehr wenige
772910,KAPK0,0,sehr wenige
772910,KAEH0,155,wenige
772910,KARH0,0,sehr wenige
772910,KARK0,12,sehr wenige
772910,KAEK0,181,wenige
772910,KASA0,0,sehr wenige
772910,KAMUS0,0,sehr wenige
772910,KAPAR0,0,sehr wenige
772910,KAEN0,0,sehr wenige
772910,KABAA0,0,sehr wenige
772910,KASCHK0,0,sehr wenige
772910,KAOH0,0,sehr wenige
772911,KAHKO0,0,sehr wenige
772911,KAHM0,0,sehr wenige
772911,KAKIA,0,sehr wenige
772911,KAKIB,303,viele
772911,KALE0,431,sehr viele
772911,KABK0,11,sehr wenige
772911,KALK0,0,sehr wenige
772911,KADK0,44,sehr wenige
772911,KAOM0,4,sehr wenige
772911,KAPRK0,43,sehr wenige
772911,KAPK0,8,sehr wenige
772911,KAEH0,160,wenige
772911,KARH0,14,sehr wenige
772911,KARK0,28,sehr wenige
772911,KAEK0,190,wenige
772911,KASA0,273,viele
772911,KAMUS0,18,sehr wenige
772911,KAPAR0,11,sehr wenige
772911,KAEN0,765,sehr viele
772911,KABAA0,7,sehr wenige
772911,KASCHK0,148,wenige
772911,KAOH0,9,sehr wenige
772912,KAHKO0,0,sehr wenige
772912,KAHM0,0,sehr wenige
772912,KAKIA,0,sehr wenige
772912,KAKIB,528,sehr viele
772912,KALE0,760,sehr viele
772912,KABK0,200,wenige
772912,KALK0,0,sehr wenige
772912,KADK0,75,sehr wenige
772912,KAOM0,9,sehr wenige
772912,KAPRK0,41,sehr wenige
772912,KAPK0,8,sehr wenige
772912,KAEH0,70,sehr wenige
772912,KARH0,14,sehr wenige
772912,KARK0,18,sehr wenige
772912,KAEK0,101,sehr wenige
772912,KASA0,641,sehr viele
772912,KAMUS0,34,sehr wenige
772912,KAPAR0,50,sehr wenige
772912,KAEN0,1288,sehr viele
772912,KABAA0,22,sehr wenige
772912,KASCHK0,273,viele
772912,KAOH0,52,sehr wenige
772913,KAHKO0,0,sehr wenige
772913,KAHM0,0,sehr wenige
772913,KAKIA,0,sehr wenige
772913,KAKIB,262,viele
772913,KALE0,190,wenige
772913,KABK0,0,sehr wenige
772913,KALK0,0,sehr wenige
772913,KADK0,30,sehr wenige
772913,KAOM0,0,sehr wenige
772913,KAPRK0,167,wenige
772913,KAPK0,0,sehr wenige
772913,KAEH0,78,sehr wenige
772913,KARH0,14,sehr wenige
772913,KARK0,10,sehr wenige
772913,KAEK0,60,sehr wenige
772913,KASA0,231,mittel
772913,KAMUS0,18,sehr wenige
772913,KAPAR0,93,sehr wenige
772913,KAEN0,0,sehr wenige
772913,KABAA0,0,sehr wenige
772913,KASCHK0,166,wenige
772913,KAOH0,7,sehr wenige
772914,KAHKO0,0,sehr wenige
772914,KAHM0,0,sehr wenige
772914,KAKIA,0,sehr wenige
772914,KAKIB,0,sehr wenige
772914,KALE0,405,sehr viele
772914,KABK0,47,sehr wenige
772914,KALK0,4,sehr wenige
772914,KADK0,28,sehr wenige
772914,KAOM0,0,sehr wenige
772914,KAPRK0,0,sehr wenige
772914,KAPK0,0,sehr wenige
772914,KAEH0,32,sehr wenige
772914,KARH0,0,sehr wenige
772914,KARK0,0,sehr wenige
772914,KAEK0,101,sehr wenige
772914,KASA0,0,sehr wenige
772914,KAMUS0,0,sehr wenige
772914,KAPAR0,0,sehr wenige
772914,KAEN0,2317,sehr viele
772914,KABAA0,0,sehr wenige
772914,KASCHK0,0,sehr wenige
772914,KAOH0,0,sehr wenige
772915,KAHKO0,0,sehr wenige
772915,KAHM0,0,sehr wenige
772915,KAKIA,0,sehr wenige
772915,KAKIB,180,wenige
772915,KALE0,185,wenige
772915,KABK0,0,sehr wenige
772915,KALK0,0,sehr wenige
772915,KADK0,12,sehr wenige
772915,KAOM0,17,sehr wenige
772915,KAPRK0,0,sehr wenige
772915,KAPK0,0,sehr wenige
772915,KAEH0,18,sehr wenige
772915,KARH0,4,sehr wenige
772915,KARK0,0,sehr wenige
772915,KAEK0,0,sehr wenige
772915,KASA0,790,sehr viele
772915,KAMUS0,72,sehr wenige
772915,KAPAR0,37,sehr wenige
772915,KAEN0,0,sehr wenige
772915,KABAA0,0,sehr wenige
772915,KASCHK0,16,sehr wenige
772915,KAOH0,45,sehr wenige
772916,KAHKO0,0,sehr wenige
772916,KAHM0,254,viele
772916,KAKIA,0,sehr wenige
772916,KAKIB,657,sehr viele
772916,KALE0,716,sehr viele
772916,KABK0,277,viele
772916,KALK0,54,sehr wenige
772916,KADK0,83,sehr wenige
772916,KAOM0,35,sehr wenige
772916,KAPRK0,81,sehr wenige
772916,KAPK0,18,sehr wenige
772916,KAEH0,113,sehr wenige
772916,KARH0,23,sehr wenige
772916,KARK0,35,sehr wenige
772916,KAEK0,107,sehr wenige
772916,KASA0,604,sehr viele
772916,KAMUS0,105,sehr wenige
772916,KAPAR0,54,sehr wenige
772916,KAEN0,1165,sehr viele
772916,KABAA0,24,sehr wenige
772916,KASCHK0,312,viele
772916,KAOH0,53,sehr wenige
772917,KAHKO0,0,sehr wenige
772917,KAHM0,0,sehr wenige
772917,KAKIA,0,sehr wenige
772917,KAKIB,92,sehr wenige
772917,KALE0,142,wenige
772917,KABK0,0,sehr wenige
772917,KALK0,0,sehr wenige
772917,KADK0,17,sehr wenige
772917,KAOM0,0,sehr wenige
772917,KAPRK0,0,sehr wenige
772917,KAPK0,0,sehr wenige
772917,KAEH0,77,sehr wenige
772917,KARH0,5,sehr wenige
772917,KARK0,6,sehr wenige
772917,KAEK0,108,sehr wenige
772917,KASA0,0,sehr wenige
772917,KAMUS0,0,sehr wenige
772917,KAPAR0,4,sehr wenige
772917,KAEN0,0,sehr wenige
772917,KABAA0,6,sehr wenige
772917,KASCHK0,65,sehr wenige
772917,KAOH0,10,sehr wenige
772918,KAHKO0,226,mittel
772918,KAHM0,448,sehr viele
772918,KAKIA,449,sehr viele
772918,KAKIB,397,sehr viele
772918,KALE0,519,sehr viele
772918,KABK0,186,wenige
772918,KALK0,121,wenige
772918,KADK0,134,wenige
772918,KAOM0,100,sehr wenige
772918,KAPRK0,405,sehr viele
772918,KAPK0,63,sehr wenige
772918,KAEH0,149,wenige
772918,KARH0,56,sehr wenige
772918,KARK0,61,sehr wenige
772918,KAEK0,190,wenige
772918,KASA0,944,sehr viele
772918,KAMUS0,650,sehr viele
772918,KAPAR0,167,wenige
772918,KAEN0,1143,sehr viele
772918,KABAA0,61,sehr wenige
772918,KASCHK0,140,wenige
772918,KAOH0,47,sehr wenige
772923,KAHKO0,0,sehr wenige
772923,KAHM0,0,sehr wenige
772923,KAKIA,0,sehr wenige
772923,KAKIB,0,sehr wenige
772923,KALE0,0,sehr wenige
772923,KABK0,0,sehr wenige
772923,KALK0,0,sehr wenige
772923,KADK0,0,sehr wenige
772923,KAOM0,0,sehr wenige
772923,KAPRK0,0,sehr wenige
772923,KAPK0,0,sehr wenige
772923,KAEH0,0,sehr wenige
772923,KARH0,0,sehr wenige
772923,KARK0,0,sehr wenige
772923,KAEK0,0,sehr wenige
772923,KASA0,461,sehr viele
772923,KAMUS0,66,sehr wenige
772923,KAPAR0,41,sehr wenige
772923,KAEN0,0,sehr wenige
772923,KABAA0,0,sehr wenige
772923,KASCHK0,0,sehr wenige
772923,KAOH0,0,sehr wenige
772924,KAHKO0,0,sehr wenige
772924,KAHM0,0,sehr wenige
772924,KAKIA,0,sehr wenige
772924,KAKIB,318,viele
772924,KALE0,683,sehr viele
772924,KABK0,0,sehr wenige
772924,KALK0,0,sehr wenige
772924,KADK0,33,sehr wenige
772924,KAOM0,4,sehr wenige
772924,KAPRK0,12,sehr wenige
772924,KAPK0,0,sehr wenige
772924,KAEH0,9,sehr wenige
772924,KARH0,7,sehr wenige
772924,KARK0,0,sehr wenige
772924,KAEK0,0,sehr wenige
772924,KASA0,494,sehr viele
772924,KAMUS0,24,sehr wenige
772924,KAPAR0,36,sehr wenige
772924,KAEN0,969,sehr viele
772924,KABAA0,0,sehr wenige
772924,KASCHK0,152,wenige
772924,KAOH0,22,sehr wenige
772932,KAHKO0,0,sehr wenige
772932,KAHM0,0,sehr wenige
772932,KAKIA,0,sehr wenige
772932,KAKIB,267,viele
772932,KALE0,280,viele
772932,KABK0,0,sehr wenige
772932,KALK0,0,sehr wenige
772932,KADK0,38,sehr wenige
772932,KAOM0,13,sehr wenige
772932,KAPRK0,0,sehr wenige
772932,KAPK0,13,sehr wenige
772932,KAEH0,82,sehr wenige
772932,KARH0,15,sehr wenige
772932,KARK0,6,sehr wenige
772932,KAEK0,64,sehr wenige
772932,KASA0,611,sehr viele
772932,KAMUS0,46,sehr wenige
